date,ip,port,asn,geo_country,jarm,ja3x,certificate_value
2024-08-20,8.152.170.232,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=test,OU=test,O=test,L=test,ST=test,C=test"
2024-08-20,111.229.236.116,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,111.229.236.116,20001,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,111.229.236.116,3389,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7022c563de38_7022c563de38_e73b053161df,CN=10_0_4_3
2024-08-20,110.42.250.90,33890,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,118.194.233.185,50050,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,47.97.114.109,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-20,124.223.28.20,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-20,83.229.127.20,50050,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-20,83.229.127.20,443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,111.229.187.190,8443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=(www.qqt.com),OU=(未包含在证书中),O=(Shenzheng Tencent Computer),L=(),ST=(),C=()"
2024-08-20,134.122.176.156,443,AS152194 CTG Server Limited,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,47.94.43.210,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=ZhongGuo,OU=CC,O=CCSEC,L=BeiJing,ST=HaiDian,C=CN"
2024-08-20,23.26.137.34,443,AS25846 Cloudnium LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,47.91.14.8,443,"AS45102 Alibaba (US) Technology Co., Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,47.91.14.8,8443,"AS45102 Alibaba (US) Technology Co., Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,47.91.14.8,65534,"AS45102 Alibaba (US) Technology Co., Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,47.91.14.8,65533,"AS45102 Alibaba (US) Technology Co., Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=mail.live.com,OU=Outlook EdgeProxyBAYJune2023,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US"
2024-08-20,118.107.4.232,60000,AS152194 CTG Server Limited,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=d1d38ec9,OU=d1d38ec9,O=d1d38ec9,L=d1d38ec9,ST=d1d38ec9,C=CN"
2024-08-20,118.107.4.232,5003,AS152194 CTG Server Limited,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-08-20,118.107.4.232,50501,AS152194 CTG Server Limited,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,118.107.4.232,8443,AS152194 CTG Server Limited,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.baidu.com,OU=DigiCert Inc,O=LogMeIn Inc.,L=Boston,ST=Massachusetts,C=US"
2024-08-20,44.223.138.151,443,"AS14618 Amazon.com, Inc.",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R11,O=Let's Encrypt,C=US"
2024-08-20,116.198.247.52,50050,AS137699 CHINATELECOM Jiangsu Suqian IDC network,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,116.198.247.52,7000,AS137699 CHINATELECOM Jiangsu Suqian IDC network,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,000000000000_000000000000_000000000000,
2024-08-20,83.229.124.86,443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-20,83.229.124.86,65000,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=ZhongGuo,OU=CC,O=CCSEC,L=BeiJing,ST=ChaoYang,C=CN"
2024-08-20,121.43.33.41,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,101.132.106.244,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.qimiaoanquan.com,OU=北京奇妙安全公司,O=运维部,L=北京,ST=北京,C=CN"
2024-08-20,47.103.135.162,8443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,47.103.135.162,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,000000000000_000000000000_000000000000,
2024-08-20,47.103.135.162,4433,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,000000000000_000000000000_000000000000,
2024-08-20,47.103.135.162,30050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,121.37.206.148,8443,AS55990 Huawei Cloud Service data center,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,121.37.206.148,443,AS55990 Huawei Cloud Service data center,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-20,121.37.206.148,40010,AS55990 Huawei Cloud Service data center,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_795797892f9c,"CN=121.37.206.148,OU=360,O=360,L=chaoyang,ST=beijing,C=cn"
2024-08-20,150.158.36.17,3345,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,150.158.36.17,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-20,39.104.64.228,30102,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.infoworld.com,OU=Infoworld Corporation,O=Infoworld Corporation,L=Vashi,ST=Navi Mumbai,C=Mumbai"
2024-08-20,39.104.64.228,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.infoworld.com,OU=Infoworld Corporation,O=Infoworld Corporation,L=Vashi,ST=Navi Mumbai,C=Mumbai"
2024-08-20,54.77.0.82,443,"AS16509 Amazon.com, Inc.",IE,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,140.143.134.126,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.bing.com,OU=bing.com,O=bing.com,L=,ST=,C=CV"
2024-08-20,140.143.134.126,30050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,8.130.32.36,8443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-20,114.55.119.40,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-20,47.93.166.228,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=ISRG Root X1,O=Internet Security Research Group,C=US"
2024-08-20,1.15.248.225,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-20,106.15.196.86,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a78ec44711f6_a78ec44711f6_795797892f9c,"O=Default Company Ltd,L=Default City,C=XX"
2024-08-21,146.190.72.88,443,"AS14061 DigitalOcean, LLC",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-21,146.190.72.88,30287,"AS14061 DigitalOcean, LLC",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7022c563de38_ed05ad1d9cc7_4dbea1be772d,CN=ec27f514-9c46-43b4-a5de-7a95d4aa87d5 Project CA
2024-08-21,114.55.57.77,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-21,88.214.26.34,443,AS209132 Alviva Holding Limited,SC,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=v7.79.net,OU=success legal,O=top1,L=,ST=,C=GL"
2024-08-21,101.43.2.116,3389,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,7022c563de38_7022c563de38_e73b053161df,CN=10_0_4_2
2024-08-21,101.43.2.116,10086,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,80.66.75.53,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,80.66.75.53,8443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a97eb367370b_a97eb367370b_6984f3197a69,"CN=marvin.lynch.io,OU=optical,O=Marvin-Lynch,ST=NE,C=US,1.2.840.113549.1.9.1=#0c176f70746963616c406d617276696e2e6c796e63682e696f"
2024-08-21,80.66.75.53,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,117.50.188.167,45678,"AS23724 IDC, China Telecommunications Corporation / AS4808 China Unicom Beijing Province Network",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-21,162.251.94.192,8085,AS134365 Landui Cloud Computing(HK) Limited,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,121.196.235.124,54321,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,07d14d16d21d21d00042d43d00041de5fb3038104f457d92ba02e9311512c2,2166164053c1_2166164053c1_30d204a01551,"CN=www.qianxin.com,OU=北京奇安信科技有限公司,O=运维部,L=北京,ST=北京,C=CN"
2024-08-21,138.68.171.72,443,"AS14061 DigitalOcean, LLC",GB,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-21,44.223.138.151,443,"AS14618 Amazon.com, Inc.",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R11,O=Let's Encrypt,C=US"
2024-08-21,185.234.216.143,443,AS57523 Chang Way Technologies Co. Limited,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-21,81.70.29.244,30030,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"CN=*.microsoft.com,OU=Microsoft Corporation,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-08-21,46.8.231.118,446,AS56971 AS56971 Cloud,NL,28d28d28d00028d00042d42d00042de0d120da90d5910c5de2af43b74a6bd8,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=E6,O=Let's Encrypt,C=US"
2024-08-21,46.8.231.118,443,AS56971 AS56971 Cloud,NL,28d28d28d00028d00042d42d00042de0d120da90d5910c5de2af43b74a6bd8,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=E6,O=Let's Encrypt,C=US"
2024-08-21,176.109.69.246,443,AS209024 MTS PJSC,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Unknown,OU=Test Industries,O=Test Industries Inc.,L=New-York,ST=Amerika Great Again,C=US"
2024-08-21,106.15.237.96,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,28d28d28d00028d00042d42d0000005a3e96c1dfa4bdb24b8b3c04cae18cc3,7edd3f07c80b_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,110.42.250.90,33890,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,120.53.236.103,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-21,47.101.147.34,444,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,80.66.75.9,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,82.157.154.247,54321,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,123.207.55.181,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,23.26.137.34,443,AS25846 Cloudnium LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-21,124.221.4.94,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,3fd21b20d00000021c43d21b21b43d76e1f79b8645e08ae7fa8f07eb5e4202,2166164053c1_2166164053c1_000000000000,"CN=www.baidu.com,OU=BAIDU,O=BAIDU,L=BJ,ST=BJ,C=CN"
2024-08-21,124.221.4.94,5004,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,3fd21b20d00000021c43d21b21b43d76e1f79b8645e08ae7fa8f07eb5e4202,2166164053c1_2166164053c1_30d204a01551,"CN=www.bing.com,OU=Microsoft Azure TLS Issuing CA 05,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-08-21,62.234.42.20,62000,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,62.234.42.20,8443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,62.234.42.20,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,80.66.75.52,3390,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7022c563de38_7022c563de38_e73b053161df,CN=NIH-SVR-028.nih.com
2024-08-21,80.66.75.52,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,80.66.75.52,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-21,118.194.233.185,50050,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,94.232.46.54,443,AS212482 XHOST INTERNET SOLUTIONS LP,NL,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-21,94.232.46.54,50050,AS212482 XHOST INTERNET SOLUTIONS LP,NL,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,114.55.119.40,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-21,47.113.126.194,5003,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-08-21,8.223.29.254,443,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad0002ad2ad22c42d42d0000008a5941c13f67e0c0a2c8a36bfeef6920,5de83f524929_5de83f524929_795797892f9c,"O=Internet Widgits Pty Ltd,ST=Some-State,C=TW"
2024-08-21,8.223.29.254,2053,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad0002ad2ad22c42d42d0000008a5941c13f67e0c0a2c8a36bfeef6920,5de83f524929_5de83f524929_795797892f9c,"O=Internet Widgits Pty Ltd,ST=Some-State,C=TW"
